date,sku_id,stock_on_hand
2021-02-25,14,292
2021-02-26,14,224
2021-02-27,14,335
2021-02-28,14,257
2021-03-01,14,309
2021-03-02,14,193
2021-03-03,14,194
2021-03-04,14,269
2021-03-05,14,221
2021-03-06,14,249
2021-03-07,14,294
2021-03-08,14,327
2021-03-09,14,243
2021-03-10,14,249
2021-03-11,14,259
2021-03-12,14,209
2021-03-13,14,255
2021-03-14,14,220
2021-03-15,14,286
2021-03-16,14,281
2021-03-17,14,272
2021-03-18,14,305
2021-03-19,14,247
2021-03-20,14,183
2021-03-21,14,335
2021-03-22,14,210
2021-03-23,14,208
2021-03-24,14,209
2021-03-25,14,261
2021-03-26,14,311
2021-03-27,14,327
2021-03-28,14,334
2021-03-29,14,332
2021-03-30,14,251
2021-03-31,14,303
2021-04-01,14,304
2021-04-02,14,230
2021-04-03,14,305
2021-04-04,14,202
2021-04-05,14,206
2021-04-06,14,267
2021-04-07,14,226
2021-04-08,14,180
2021-04-09,14,267
2021-04-10,14,331
2021-04-11,14,196
2021-04-12,14,310
2021-04-13,14,315
2021-04-14,14,288
2021-04-15,14,186
2021-04-16,14,287
2021-04-17,14,311
2021-04-18,14,308
2021-04-19,14,230
2021-04-20,14,236
2021-04-21,14,273
2021-04-22,14,273
2021-04-23,14,194
2021-04-24,14,296
2021-04-25,14,218
2021-04-26,14,317
2021-04-27,14,184
2021-04-28,14,234
2021-04-29,14,278
2021-04-30,14,199
2021-05-01,14,208
2021-05-02,14,311
2021-05-03,14,202
2021-05-04,14,241
2021-05-05,14,224
2021-05-06,14,217
2021-05-07,14,256
2021-05-08,14,297
2021-05-09,14,264
2021-05-10,14,339
2021-05-11,14,279
2021-05-12,14,309
2021-05-13,14,317
2021-05-14,14,336
2021-05-15,14,259
2021-05-16,14,208
2021-05-17,14,302
2021-05-18,14,229
2021-05-19,14,222
2021-05-20,14,279
2021-05-21,14,281
2021-05-22,14,328
2021-05-23,14,256
2021-05-24,14,332
2021-05-25,14,324
2021-05-26,14,257
2021-05-27,14,328
2021-05-28,14,313
2021-05-29,14,275
2021-05-30,14,251
2021-05-31,14,288
2021-06-01,14,249
2021-06-02,14,300
2021-06-03,14,267
2021-06-04,14,258
2021-06-05,14,224
2021-06-06,14,259
2021-06-07,14,186
2021-06-08,14,191
2021-06-09,14,295
2021-06-10,14,286
2021-06-11,14,302
2021-06-12,14,283
2021-06-13,14,316
2021-06-14,14,322
2021-06-15,14,186
2021-06-16,14,209
2021-06-17,14,259
2021-06-18,14,212
2021-06-19,14,224
2021-06-20,14,262
2021-06-21,14,276
2021-06-22,14,195
2021-06-23,14,201
2021-06-24,14,319
2021-06-25,14,324
2021-06-26,14,185
2021-06-27,14,278
2021-06-28,14,253
2021-06-29,14,301
2021-06-30,14,253
2021-07-01,14,311
2021-07-02,14,322
2021-07-03,14,322
2021-07-04,14,307
2021-07-05,14,252
2021-07-06,14,206
2021-07-07,14,268
2021-07-08,14,326
2021-07-09,14,327
2021-07-10,14,219
2021-07-11,14,201
2021-07-12,14,346
2021-07-13,14,342
2021-07-14,14,292
2021-07-15,14,222
2021-07-16,14,242
2021-07-17,14,191
2021-07-18,14,224
2021-07-19,14,321
2021-07-20,14,214
2021-07-21,14,247
2021-07-22,14,219
2021-07-23,14,246
2021-07-24,14,216
2021-07-25,14,276
2021-07-26,14,208
2021-07-27,14,212
2021-07-28,14,270
2021-07-29,14,219
2021-07-30,14,337
2021-07-31,14,334
2021-08-01,14,198
2021-08-02,14,186
2021-08-03,14,338
2021-08-04,14,281
2021-08-05,14,259
2021-08-06,14,187
2021-08-07,14,275
2021-08-08,14,209
2021-08-09,14,294
2021-08-10,14,287
2021-08-11,14,253
2021-08-12,14,203
2021-08-13,14,246
2021-08-14,14,297
2021-08-15,14,274
2021-08-16,14,243
2021-08-17,14,208
2021-08-18,14,231
2021-08-19,14,319
2021-08-20,14,325
2021-08-21,14,305
2021-08-22,14,266
2021-08-23,14,315
2021-08-24,14,344
2021-08-25,14,307
2021-08-26,14,235
2021-08-27,14,226
2021-08-28,14,293
2021-08-29,14,219
2021-08-30,14,235
2021-08-31,14,312
2021-09-01,14,296
2021-09-02,14,331
2021-09-03,14,287
2021-09-04,14,313
2021-09-05,14,317
2021-09-06,14,233
2021-09-07,14,222
2021-09-08,14,331
2021-09-09,14,270
2021-09-10,14,338
2021-09-11,14,319
2021-09-12,14,222
2021-09-13,14,323
2021-09-14,14,259
2021-09-15,14,335
2021-09-16,14,236
2021-09-17,14,218
2021-09-18,14,181
2021-09-19,14,285
2021-09-20,14,300
2021-09-21,14,311
2021-09-22,14,292
2021-09-23,14,252
2021-09-24,14,201
2021-09-25,14,302
2021-09-26,14,335
2021-09-27,14,337
2021-09-28,14,319
2021-09-29,14,302
2021-09-30,14,197
2021-10-01,14,253
2021-10-02,14,327
2021-10-03,14,176
2021-10-04,14,181
2021-10-05,14,231
2021-10-06,14,247
2021-10-07,14,265
2021-10-08,14,231
2021-10-09,14,276
2021-10-10,14,317
2021-10-11,14,192
2021-10-12,14,250
2021-10-13,14,212
2021-10-14,14,327
2021-10-15,14,201
2021-10-16,14,274
2021-10-17,14,265
2021-10-18,14,327
2021-10-19,14,173
2021-10-20,14,302
2021-10-21,14,266
2021-10-22,14,333
2021-10-23,14,200
2021-10-24,14,308
2021-10-25,14,252
2021-10-26,14,228
2021-10-27,14,324
2021-10-28,14,216
2021-10-29,14,181
2021-10-30,14,309
2021-10-31,14,304
2021-11-01,14,313
2021-11-02,14,200
2021-11-03,14,245
2021-11-04,14,282
2021-11-05,14,199
2021-11-06,14,337
2021-11-07,14,190
2021-11-08,14,214
2021-11-09,14,301
2021-11-10,14,259
2021-11-11,14,289
2021-11-12,14,203
2021-11-13,14,206
2021-11-14,14,235
2021-11-15,14,219
2021-11-16,14,326
2021-11-17,14,240
2021-11-18,14,208
2021-11-19,14,199
2021-11-20,14,307
2021-11-21,14,206
2021-11-22,14,241
2021-11-23,14,295
2021-11-24,14,337
2021-11-25,14,253
2021-11-26,14,268
2021-11-27,14,189
2021-11-28,14,263
2021-11-29,14,326
2021-11-30,14,190
2021-12-01,14,197
2021-12-02,14,307
2021-12-03,14,265
2021-12-04,14,307
2021-12-05,14,227
2021-12-06,14,188
2021-12-07,14,340
2021-12-08,14,254
2021-12-09,14,303
2021-12-10,14,260
2021-12-11,14,180
2021-12-12,14,288
2021-12-13,14,198
2021-12-14,14,278
2021-12-15,14,290
2021-12-16,14,256
2021-12-17,14,243
2021-12-18,14,272
2021-12-19,14,324
2021-12-20,14,260
2021-12-21,14,316
2021-12-22,14,193
2021-12-23,14,273
2021-12-24,14,281
2021-12-25,14,301
2021-12-26,14,218
2021-12-27,14,332
2021-12-28,14,263
2021-12-29,14,200
2021-12-30,14,337
2021-12-31,14,196
2022-01-01,14,230
2022-01-02,14,282
2022-01-03,14,181
2022-01-04,14,255
2022-01-05,14,201
2022-01-06,14,272
2022-01-07,14,294
2022-01-08,14,299
2022-01-09,14,262
2022-01-10,14,185
2022-01-11,14,236
2022-01-12,14,232
2022-01-13,14,218
2022-01-14,14,300
2022-01-15,14,234
2022-01-16,14,300
2022-01-17,14,225
2022-01-18,14,319
2022-01-19,14,326
2022-01-20,14,196
2022-01-21,14,183
2022-01-22,14,184
2022-01-23,14,190
2022-01-24,14,228
2022-01-25,14,219
2022-01-26,14,244
2022-01-27,14,327
2022-01-28,14,186
2022-01-29,14,295
2022-01-30,14,203
2022-01-31,14,254
2022-02-01,14,208
2022-02-02,14,222
2022-02-03,14,315
2022-02-04,14,316
2022-02-05,14,261
2022-02-06,14,201
2022-02-07,14,340
2022-02-08,14,195
2022-02-09,14,196
2022-02-10,14,238
2022-02-11,14,216
2022-02-12,14,336
2022-02-13,14,254
2022-02-14,14,188
2022-02-15,14,293
2022-02-16,14,192
2022-02-17,14,261
2022-02-18,14,190
2022-02-19,14,185
2022-02-20,14,194
2022-02-21,14,285
2022-02-22,14,316
2022-02-23,14,324
2022-02-24,14,184
2022-02-25,14,245
2022-02-26,14,277
2022-02-27,14,301
2022-02-28,14,335
2022-03-01,14,255
2022-03-02,14,252
2022-03-03,14,337
2022-03-04,14,247
2022-03-05,14,255
2022-03-06,14,322
2022-03-07,14,317
2022-03-08,14,312
2022-03-09,14,341
2022-03-10,14,215
2022-03-11,14,325
2022-03-12,14,193
2022-03-13,14,257
2022-03-14,14,216
2022-03-15,14,224
2022-03-16,14,289
2022-03-17,14,320
2022-03-18,14,217
2022-03-19,14,318
2022-03-20,14,190
2022-03-21,14,198
2022-03-22,14,192
2022-03-23,14,192
2022-03-24,14,249
2022-03-25,14,288
2022-03-26,14,228
2022-03-27,14,187
2022-03-28,14,265
2022-03-29,14,227
2022-03-30,14,347
2022-03-31,14,242
2022-04-01,14,243
2022-04-02,14,215
2022-04-03,14,250
2022-04-04,14,322
2022-04-05,14,179
2022-04-06,14,252
2022-04-07,14,246
2022-04-08,14,287
2022-04-09,14,233
2022-04-10,14,254
2022-04-11,14,254
2022-04-12,14,244
2022-04-13,14,324
2022-04-14,14,200
2022-04-15,14,199
2022-04-16,14,318
2022-04-17,14,187
2022-04-18,14,223
2022-04-19,14,223
2022-04-20,14,229
2022-04-21,14,235
2022-04-22,14,236
2022-04-23,14,247
2022-04-24,14,297
2022-04-25,14,238
2022-04-26,14,278
2022-04-27,14,304
2022-04-28,14,208
2022-04-29,14,310
2022-04-30,14,318
2022-05-01,14,316
2022-05-02,14,236
2022-05-03,14,200
2022-05-04,14,302
2022-05-05,14,227
2022-05-06,14,283
2022-05-07,14,333
2022-05-08,14,194
2022-05-09,14,258
2022-05-10,14,179
2022-05-11,14,320
2022-05-12,14,222
2022-05-13,14,247
2022-05-14,14,299
2022-05-15,14,204
2022-05-16,14,200
2022-05-17,14,293
2022-05-18,14,254
2022-05-19,14,295
2022-05-20,14,326
2022-05-21,14,258
2022-05-22,14,182
2022-05-23,14,283
2022-05-24,14,308
2022-05-25,14,317
2022-05-26,14,239
2022-05-27,14,302
2022-05-28,14,322
2022-05-29,14,281
2022-05-30,14,334
2022-05-31,14,206
2022-06-01,14,296
2022-06-02,14,191
2022-06-03,14,272
2022-06-04,14,292
2022-06-05,14,198
2022-06-06,14,323
2022-06-07,14,252
2022-06-08,14,295
2022-06-09,14,221
2022-06-10,14,220
2022-06-11,14,274
2022-06-12,14,204
2022-06-13,14,325
2022-06-14,14,277
2022-06-15,14,275
2022-06-16,14,189
2022-06-17,14,296
2022-06-18,14,317
2022-06-19,14,232
2022-06-20,14,311
2022-06-21,14,347
2022-06-22,14,332
2022-06-23,14,313
2022-06-24,14,261
2022-06-25,14,273
2022-06-26,14,242
2022-06-27,14,244
2022-06-28,14,216
2022-06-29,14,217
2022-06-30,14,321
2022-07-01,14,333
2022-07-02,14,252
2022-07-03,14,214
2022-07-04,14,230
2022-07-05,14,311
2022-07-06,14,296
2022-07-07,14,250
2022-07-08,14,229
2022-07-09,14,302
2022-07-10,14,303
2022-07-11,14,199
2022-07-12,14,302
2022-07-13,14,196
2022-07-14,14,239
2022-07-15,14,204
2022-07-16,14,263
2022-07-17,14,333
2022-07-18,14,211
2022-07-19,14,280
2022-07-20,14,245
2022-07-21,14,182
2022-07-22,14,269
2022-07-23,14,220
2022-07-24,14,291
2022-07-25,14,251
2022-07-26,14,235
2022-07-27,14,196
2022-07-28,14,191
2022-07-29,14,190
2022-07-30,14,327
2022-07-31,14,330
2022-08-01,14,237
2022-08-02,14,322
2022-08-03,14,286
2022-08-04,14,224
2022-08-05,14,181
2022-08-06,14,193
2022-08-07,14,193
2022-08-08,14,211
2022-08-09,14,289
2022-08-10,14,244
2022-08-11,14,333
2022-08-12,14,339
2022-08-13,14,209
2022-08-14,14,267
2022-08-15,14,205
2022-08-16,14,315
2022-08-17,14,334
2022-08-18,14,259
2022-08-19,14,210
2022-08-20,14,280
2022-08-21,14,218
2022-08-22,14,183
2022-08-23,14,245
2022-08-24,14,254
2022-08-25,14,291
2022-08-26,14,253
2022-08-27,14,252
2022-08-28,14,180
2022-08-29,14,234
2022-08-30,14,308
2022-08-31,14,230
2022-09-01,14,271
2022-09-02,14,242
2022-09-03,14,303
2022-09-04,14,186
2022-09-05,14,339
2022-09-06,14,281
2022-09-07,14,181
2022-09-08,14,314
2022-09-09,14,337
2022-09-10,14,221
2022-09-11,14,206
2022-09-12,14,335
2022-09-13,14,249
2022-09-14,14,320
2022-09-15,14,322
2022-09-16,14,239
2022-09-17,14,332
2022-09-18,14,208
2022-09-19,14,196
2022-09-20,14,194
2022-09-21,14,285
2022-09-22,14,281
2022-09-23,14,238
2022-09-24,14,184
2022-09-25,14,253
2022-09-26,14,294
2022-09-27,14,222
2022-09-28,14,206
2022-09-29,14,280
2022-09-30,14,332
2022-10-01,14,235
2022-10-02,14,200
2022-10-03,14,287
2022-10-04,14,343
2022-10-05,14,274
2022-10-06,14,281
2022-10-07,14,247
2022-10-08,14,299
2022-10-09,14,239
2022-10-10,14,215
2022-10-11,14,287
2022-10-12,14,329
2022-10-13,14,345
2022-10-14,14,230
2022-10-15,14,218
2022-10-16,14,331
2022-10-17,14,214
2022-10-18,14,315
2022-10-19,14,183
2022-10-20,14,246
2022-10-21,14,205
2022-10-22,14,219
2022-10-23,14,305
2022-10-24,14,240
2022-10-25,14,330
2022-10-26,14,225
2022-10-27,14,296
2022-10-28,14,337
2022-10-29,14,297
2022-10-30,14,239
2022-10-31,14,198
2022-11-01,14,339
2022-11-02,14,306
2022-11-03,14,175
2022-11-04,14,230
2022-11-05,14,178
2022-11-06,14,325
2022-11-07,14,270
2022-11-08,14,200
2022-11-09,14,327
2022-11-10,14,199
2022-11-11,14,339
2022-11-12,14,241
2022-11-13,14,196
2022-11-14,14,282
2022-11-15,14,287
2022-11-16,14,234
2022-11-17,14,327
2022-11-18,14,189
2022-11-19,14,312
2022-11-20,14,318
2022-11-21,14,255
2022-11-22,14,247
2022-11-23,14,268
2022-11-24,14,192
2022-11-25,14,219
2022-11-26,14,267
2022-11-27,14,338
2022-11-28,14,226
2022-11-29,14,293
2022-11-30,14,276
2022-12-01,14,292
2022-12-02,14,185
2022-12-03,14,220
2022-12-04,14,208
2022-12-05,14,253
2022-12-06,14,200
2022-12-07,14,169
2022-12-08,14,295
2022-12-09,14,262
2022-12-10,14,196
2022-12-11,14,188
2022-12-12,14,268
2022-12-13,14,258
2022-12-14,14,211
2022-12-15,14,298
2022-12-16,14,282
2022-12-17,14,284
2022-12-18,14,194
2022-12-19,14,217
2022-12-20,14,339
2022-12-21,14,234
2022-12-22,14,219
2022-12-23,14,306
2022-12-24,14,260
2022-12-25,14,199
2022-12-26,14,184
2022-12-27,14,314
2022-12-28,14,193
2022-12-29,14,324
2022-12-30,14,292
2022-12-31,14,178
2023-01-01,14,189
2023-01-02,14,250
2023-01-03,14,339
2023-01-04,14,293
2023-01-05,14,303
2023-01-06,14,254
2023-01-07,14,210
2023-01-08,14,245
2023-01-09,14,327
2023-01-10,14,268
2023-01-11,14,226
2023-01-12,14,258
2023-01-13,14,178
2023-01-14,14,274
2023-01-15,14,297
2023-01-16,14,189
2023-01-17,14,237
2023-01-18,14,265
2023-01-19,14,338
2023-01-20,14,197
2023-01-21,14,285
2023-01-22,14,268
2023-01-23,14,330
2023-01-24,14,282
2023-01-25,14,214
2023-01-26,14,228
2023-01-27,14,304
2023-01-28,14,272
2023-01-29,14,208
2023-01-30,14,258
2023-01-31,14,259
2023-02-01,14,282
2023-02-02,14,187
2023-02-03,14,206
2023-02-04,14,186
2023-02-05,14,271
2023-02-06,14,306
2023-02-07,14,218
2023-02-08,14,278
2023-02-09,14,305
2023-02-10,14,322
2023-02-11,14,200
2023-02-12,14,306
2023-02-13,14,253
2023-02-14,14,234
2023-02-15,14,264
2023-02-16,14,326
2023-02-17,14,338
2023-02-18,14,259
2023-02-19,14,181
2023-02-20,14,233
2023-02-21,14,185
2023-02-22,14,302
2023-02-23,14,334
2023-02-24,14,249
2023-02-25,14,180
2023-02-26,14,293
2023-02-27,14,299
2023-02-28,14,244
2023-03-01,14,330
2023-03-02,14,191
2023-03-03,14,190
2023-03-04,14,282
2023-03-05,14,331
2023-03-06,14,269
2023-03-07,14,310
2023-03-08,14,196
2023-03-09,14,282
2023-03-10,14,347
2023-03-11,14,268
2023-03-12,14,273
2023-03-13,14,187
2023-03-14,14,298
2023-03-15,14,259
2023-03-16,14,227
2023-03-17,14,231
2023-03-18,14,325
2023-03-19,14,295
2023-03-20,14,214
2023-03-21,14,246
2023-03-22,14,249
2023-03-23,14,267
2023-03-24,14,311
2023-03-25,14,235
2023-03-26,14,223
2023-03-27,14,216
2023-03-28,14,293
2023-03-29,14,270
2023-03-30,14,262
2023-03-31,14,264
2023-04-01,14,265
2023-04-02,14,260
2023-04-03,14,228
2023-04-04,14,276
2023-04-05,14,207
2023-04-06,14,196
2023-04-07,14,199
2023-04-08,14,196
2023-04-09,14,246
2023-04-10,14,279
2023-04-11,14,215
2023-04-12,14,269
2023-04-13,14,328
2023-04-14,14,270
2023-04-15,14,307
2023-04-16,14,196
2023-04-17,14,317
2023-04-18,14,226
2023-04-19,14,284
2023-04-20,14,183
2023-04-21,14,257
2023-04-22,14,190
2023-04-23,14,255
2023-04-24,14,335
2023-04-25,14,283
2023-04-26,14,214
2023-04-27,14,229
2023-04-28,14,247
2023-04-29,14,326
2023-04-30,14,246
2023-05-01,14,184
2023-05-02,14,200
2023-05-03,14,294
2023-05-04,14,303
2023-05-05,14,331
2023-05-06,14,208
2023-05-07,14,297
2023-05-08,14,222
2023-05-09,14,249
2023-05-10,14,307
2023-05-11,14,232
2023-05-12,14,198
2023-05-13,14,221
2023-05-14,14,201
2023-05-15,14,280
2023-05-16,14,307
2023-05-17,14,200
2023-05-18,14,239
2023-05-19,14,217
2023-05-20,14,284
2023-05-21,14,324
2023-05-22,14,277
2023-05-23,14,217
2023-05-24,14,228
2023-05-25,14,298
2023-05-26,14,191
2023-05-27,14,233
2023-05-28,14,226
2023-05-29,14,236
2023-05-30,14,234
2023-05-31,14,203
2023-06-01,14,236
2023-06-02,14,185
2023-06-03,14,258
2023-06-04,14,233
2023-06-05,14,252
2023-06-06,14,344
2023-06-07,14,218
2023-06-08,14,305
2023-06-09,14,198
2023-06-10,14,326
2023-06-11,14,314
2023-06-12,14,293
2023-06-13,14,256
2023-06-14,14,338
2023-06-15,14,324
2023-06-16,14,299
2023-06-17,14,317
2023-06-18,14,329
2023-06-19,14,299
2023-06-20,14,247
2023-06-21,14,229
2023-06-22,14,336
2023-06-23,14,301
2023-06-24,14,335
2023-06-25,14,260
2023-06-26,14,179
2023-06-27,14,298
2023-06-28,14,293
2023-06-29,14,292
2023-06-30,14,317
2023-07-01,14,289
2023-07-02,14,311
2023-07-03,14,303
2023-07-04,14,262
2023-07-05,14,241
2023-07-06,14,321
2023-07-07,14,317
2023-07-08,14,232
2023-07-09,14,247
2023-07-10,14,201
2023-07-11,14,341
2023-07-12,14,240
2023-07-13,14,297
2023-07-14,14,255
2023-07-15,14,322
2023-07-16,14,272
2023-07-17,14,209
2023-07-18,14,189
2023-07-19,14,310
2023-07-20,14,315
2023-07-21,14,191
2023-07-22,14,319
2023-07-23,14,319
2023-07-24,14,320
2023-07-25,14,256
2023-07-26,14,258
2023-07-27,14,238
2023-07-28,14,292
2023-07-29,14,200
2023-07-30,14,320
2023-07-31,14,262
2023-08-01,14,325
2023-08-02,14,298
2023-08-03,14,323
2023-08-04,14,211
2023-08-05,14,319
2023-08-06,14,334
2023-08-07,14,221
2023-08-08,14,295
2023-08-09,14,266
2023-08-10,14,215
2023-08-11,14,224
2023-08-12,14,236
2023-08-13,14,252
2023-08-14,14,293
2023-08-15,14,304
2023-08-16,14,217
2023-08-17,14,223
2023-08-18,14,242
2023-08-19,14,320
2023-08-20,14,311
2023-08-21,14,277
2023-08-22,14,268
2023-08-23,14,298
2023-08-24,14,345
2023-08-25,14,253
2023-08-26,14,254
2023-08-27,14,317
2023-08-28,14,215
2023-08-29,14,230
2023-08-30,14,293
2023-08-31,14,326
2023-09-01,14,293
2023-09-02,14,280
2023-09-03,14,281
2023-09-04,14,331
2023-09-05,14,344
2023-09-06,14,209
2023-09-07,14,184
2023-09-08,14,203
2023-09-09,14,303
2023-09-10,14,226
2023-09-11,14,288
2023-09-12,14,282
2023-09-13,14,247
2023-09-14,14,330
2023-09-15,14,206
2023-09-16,14,282
2023-09-17,14,199
2023-09-18,14,205
2023-09-19,14,230
2023-09-20,14,258
2023-09-21,14,278
2023-09-22,14,187
2023-09-23,14,242
2023-09-24,14,183
2023-09-25,14,272
2023-09-26,14,224
2023-09-27,14,238
2023-09-28,14,300
2023-09-29,14,268
2023-09-30,14,315
2023-10-01,14,206
2023-10-02,14,323
2023-10-03,14,264
2023-10-04,14,265
2023-10-05,14,318
2023-10-06,14,192
2023-10-07,14,236
2023-10-08,14,193
2023-10-09,14,198
2023-10-10,14,334
2023-10-11,14,226
2023-10-12,14,294
2023-10-13,14,329
2023-10-14,14,199
2023-10-15,14,322
2023-10-16,14,256
2023-10-17,14,328
2023-10-18,14,183
2023-10-19,14,222
2023-10-20,14,231
2023-10-21,14,206
2023-10-22,14,183
2023-10-23,14,246
2023-10-24,14,243
2023-10-25,14,330
2023-10-26,14,288
2023-10-27,14,243
2023-10-28,14,284
2023-10-29,14,301
2023-10-30,14,240
2023-10-31,14,317
2023-11-01,14,316
2023-11-02,14,217
2023-11-03,14,312
2023-11-04,14,306
2023-11-05,14,266
2023-11-06,14,205
2023-11-07,14,238
2023-11-08,14,286
2023-11-09,14,221
2023-11-10,14,339
2023-11-11,14,338
2023-11-12,14,228
2023-11-13,14,321
2023-11-14,14,296
2023-11-15,14,271
2023-11-16,14,191
2023-11-17,14,342
2023-11-18,14,215
2023-11-19,14,298
2023-11-20,14,276
2023-11-21,14,276
2023-11-22,14,221
2023-11-23,14,267
2023-11-24,14,205
2023-11-25,14,318
2023-11-26,14,226
2023-11-27,14,217
2023-11-28,14,250
2023-11-29,14,250
2023-11-30,14,193
2023-12-01,14,210
2023-12-02,14,237
2023-12-03,14,189
2023-12-04,14,299
2023-12-05,14,248
2023-12-06,14,260
2023-12-07,14,302
2023-12-08,14,199
2023-12-09,14,315
2023-12-10,14,214
2023-12-11,14,312
2023-12-12,14,184
2023-12-13,14,321
2023-12-14,14,256
2023-12-15,14,238
2023-12-16,14,242
2023-12-17,14,277
2023-12-18,14,266
2023-12-19,14,196
2023-12-20,14,284
2023-12-21,14,326
2023-12-22,14,300
2023-12-23,14,283
2023-12-24,14,178
2023-12-25,14,182
2023-12-26,14,190
2023-12-27,14,238
2023-12-28,14,187
2023-12-29,14,318
2023-12-30,14,335
2023-12-31,14,296
2024-01-01,14,274
2024-01-02,14,270
2024-01-03,14,297
2024-01-04,14,242
2024-01-05,14,207
2024-01-06,14,270
2024-01-07,14,286
2024-01-08,14,205
2024-01-09,14,216
2024-01-10,14,329
2024-01-11,14,296
2024-01-12,14,188
2024-01-13,14,249
2024-01-14,14,202
2024-01-15,14,335
2024-01-16,14,257
2024-01-17,14,213
2024-01-18,14,316
2024-01-19,14,323
2024-01-20,14,247
2024-01-21,14,261
2024-01-22,14,231
2024-01-23,14,183
2024-01-24,14,248
2024-01-25,14,235
2024-01-26,14,224
2024-01-27,14,297
2024-01-28,14,296
2024-01-29,14,172
2024-01-30,14,271
2024-01-31,14,319
2024-02-01,14,205
2024-02-02,14,281
2024-02-03,14,185
2024-02-04,14,188
2024-02-05,14,210
2024-02-06,14,298
2024-02-07,14,243
2024-02-08,14,242
2024-02-09,14,193
2024-02-10,14,201
2024-02-11,14,298
2024-02-12,14,247
2024-02-13,14,282
2024-02-14,14,336
2024-02-15,14,306
2024-02-16,14,317
2024-02-17,14,320
2024-02-18,14,313
2024-02-19,14,192
2024-02-20,14,307
2024-02-21,14,288
2024-02-22,14,309
2024-02-23,14,227
2024-02-24,14,296
2024-02-25,14,330
2024-02-26,14,263
2024-02-27,14,332
2024-02-28,14,230
2024-02-29,14,220
2024-03-01,14,330
2024-03-02,14,224
2024-03-03,14,214
2024-03-04,14,305
2024-03-05,14,288
2024-03-06,14,276
2024-03-07,14,289
2024-03-08,14,202
2024-03-09,14,244
2024-03-10,14,202
2024-03-11,14,289
2024-03-12,14,235
2024-03-13,14,228
2024-03-14,14,345
2024-03-15,14,188
2024-03-16,14,283
2024-03-17,14,341
2024-03-18,14,301
2024-03-19,14,252
2024-03-20,14,323
2024-03-21,14,186
2024-03-22,14,236
2024-03-23,14,257
2024-03-24,14,229
2024-03-25,14,258
2024-03-26,14,211
2024-03-27,14,214
2024-03-28,14,215
2024-03-29,14,193
2024-03-30,14,339
2024-03-31,14,231
2024-04-01,14,190
2024-04-02,14,286
2024-04-03,14,315
2024-04-04,14,220
2024-04-05,14,214
2024-04-06,14,259
2024-04-07,14,209
2024-04-08,14,217
2024-04-09,14,209
2024-04-10,14,260
2024-04-11,14,215
2024-04-12,14,207
2024-04-13,14,323
2024-04-14,14,244
2024-04-15,14,321
2024-04-16,14,261
2024-04-17,14,233
2024-04-18,14,327
2024-04-19,14,186
2024-04-20,14,309
2024-04-21,14,312
2024-04-22,14,278
2024-04-23,14,234
2024-04-24,14,230
2024-04-25,14,231
2024-04-26,14,231
2024-04-27,14,220
2024-04-28,14,284
2024-04-29,14,303
2024-04-30,14,332
2024-05-01,14,342
2024-05-02,14,217
2024-05-03,14,322
2024-05-04,14,206
2024-05-05,14,293
2024-05-06,14,280
2024-05-07,14,322
2024-05-08,14,200
2024-05-09,14,299
2024-05-10,14,202
2024-05-11,14,192
2024-05-12,14,279
2024-05-13,14,333
2024-05-14,14,219
2024-05-15,14,319
2024-05-16,14,254
2024-05-17,14,280
2024-05-18,14,313
2024-05-19,14,341
2024-05-20,14,252
2024-05-21,14,247
2024-05-22,14,215
2024-05-23,14,270
2024-05-24,14,277
2024-05-25,14,333
2024-05-26,14,299
2024-05-27,14,193
2024-05-28,14,264
2024-05-29,14,252
2024-05-30,14,232
2024-05-31,14,228
2024-06-01,14,303
2024-06-02,14,301
2024-06-03,14,214
2024-06-04,14,336
2024-06-05,14,300
2024-06-06,14,247
2024-06-07,14,243
2024-06-08,14,184
2024-06-09,14,331
2024-06-10,14,342
2024-06-11,14,281
2024-06-12,14,247
2024-06-13,14,312
2024-06-14,14,328
2024-06-15,14,288
2024-06-16,14,245
2024-06-17,14,316
2024-06-18,14,246
2024-06-19,14,285
2024-06-20,14,286
2024-06-21,14,321
2024-06-22,14,316
2024-06-23,14,226
2024-06-24,14,304
2024-06-25,14,249
2024-06-26,14,267
2024-06-27,14,203
2024-06-28,14,226
2024-06-29,14,319
2024-06-30,14,310
2024-07-01,14,319
2024-07-02,14,186
2024-07-03,14,211
2024-07-04,14,244
2024-07-05,14,317
2024-07-06,14,199
2024-07-07,14,283
2024-07-08,14,329
2024-07-09,14,231
2024-07-10,14,245
2024-07-11,14,300
2024-07-12,14,286
2024-07-13,14,346
2024-07-14,14,268
2024-07-15,14,251
2024-07-16,14,284
2024-07-17,14,347
2024-07-18,14,290
2024-07-19,14,329
2024-07-20,14,283
2024-07-21,14,277
2024-07-22,14,195
2024-07-23,14,206
2024-07-24,14,304
2024-07-25,14,306
2024-07-26,14,265
2024-07-27,14,327
2024-07-28,14,205
2024-07-29,14,242
2024-07-30,14,297
2024-07-31,14,195
2024-08-01,14,206
2024-08-02,14,243
2024-08-03,14,218
2024-08-04,14,338
2024-08-05,14,218
2024-08-06,14,291
2024-08-07,14,183
2024-08-08,14,329
2024-08-09,14,305
2024-08-10,14,213
2024-08-11,14,215
2024-08-12,14,240
2024-08-13,14,209
2024-08-14,14,200
2024-08-15,14,294
2024-08-16,14,242
2024-08-17,14,279
2024-08-18,14,265
